T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAG191AE8_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAG191AE8_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAG610XL4_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAG610XL4_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAH793FBF_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAH793FBF_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAH976BND_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAH976BND_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAJ977PRJ_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAJ977PRJ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAK019ZR6_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAK019ZR6_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAL828WXM_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAL828WXM_acq-HCP_run-02_T1w,0
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAM197GFY_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAM873GAC_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAN076TPG_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAN076TPG_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAN524ZK6_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAN524ZK6_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAN934AZL_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAN934AZL_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAP049KXJ_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAP049KXJ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAP457WB5_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAP457WB5_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAP739AUP_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAP739AUP_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAP912JK3_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAP912JK3_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAR238RZ8_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAR238RZ8_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAR545KXM_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAR545KXM_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAT680GJA_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAT680GJA_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAT982JTU_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAT982JTU_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAU530GLJ_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAU530GLJ_acq-HCP_run-02_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAU939WUK_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAU939WUK_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAV187GJ5_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAV187GJ5_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAV519RND_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAW216PM7_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAW216PM7_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAW298ZA9_acq-HCP_T1w,0
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAX075WL9_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAX075WL9_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAX277ATU_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAX277ATU_acq-HCP_run-02_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAX287BLD_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAX287BLD_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAY461TZZ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAY969YUW_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAY969YUW_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARAZ681CYF_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBA004KBT_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBA004KBT_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBA381JGH_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBA381JGH_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBD328NUQ_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBD328NUQ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBD992CH7_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBD992CH7_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBE719PMB_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBE719PMB_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBE912PB0_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBE912PB0_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBE942GVN_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBE942GVN_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBF183RFB_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBF183RFB_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBF293YRB_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBF293YRB_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBF389RLF_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBF389RLF_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBF851NH6_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBF851NH6_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBG188RA5_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBG188RA5_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBG819PT9_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBG819PT9_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBH019KPD_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBH019KPD_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBH512BHA_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBH512BHA_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBH992ARB_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBH992ARB_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBJ478HW5_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBK106KRH_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBK106KRH_acq-HCP_run-02_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBK638HLZ_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBK638HLZ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBL214YLX_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBL214YLX_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBL216FX5_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBM370JCB_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBM370JCB_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBM764KG0_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBM764KG0_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBN365EV3_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBN365EV3_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBN620TT7_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBN620TT7_acq-HCP_run-02_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBP398JHL_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBP398JHL_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBP527JWC_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBP527JWC_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBP770MUM_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBP770MUM_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBR128UFP_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBR128UFP_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBR533KJZ_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBR533KJZ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBT436PMT_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBT436PMT_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBT640EBN_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBU098PJT_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBU098PJT_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBU183TDJ_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBU183TDJ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBU532YXZ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBV167RMU_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBV167RMU_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBW262RV7_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBW262RV7_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBW268XPY_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBW268XPY_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBX830ZD4_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBX830ZD4_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBZ444ZHK_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBZ444ZHK_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBZ913ZB9_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBZ913ZB9_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBZ925PRF_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARBZ925PRF_acq-HCP_run-02_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCA050RZL_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCA050RZL_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCA618DGA_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCA618DGA_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCB305AFY_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCB305AFY_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCB504PGG_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCB504PGG_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCB620LXQ_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCB620LXQ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCC140AAK_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCC340ER5_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCC340ER5_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCC620ZFT_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCC620ZFT_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCD296XU9_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCD296XU9_acq-HCP_run-02_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCD687JUZ_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCD687JUZ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCF052AE0_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCF052AE0_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG159AAP_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG159AAP_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG258NEF_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG258NEF_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG785NND_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG785NND_acq-HCP_run-02_T1w,0
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG808HDJ_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG808HDJ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG831KUG_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG831KUG_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCG947ZC0_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCH514JCT_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCH514JCT_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCH628LKW_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCH628LKW_acq-HCP_run-02_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCH795JD4_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCH795JD4_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCH838TY6_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCH838TY6_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCH889NUF_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCH889NUF_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCJ246FJB_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCJ246FJB_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCK815WZR_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCK815WZR_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCL008HLA_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCL008HLA_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCL253KU1_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCL253KU1_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCM027TAV_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCM027TAV_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCM050BN2_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCM050BN2_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCM811CV1_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCM953HKD_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCM953HKD_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCN500KJG_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCN500KJG_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCP057XJB_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCP292KPA_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCP292KPA_acq-HCP_run-02_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCP452ZVH_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCP452ZVH_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCP642KML_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCP642KML_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCR576EV1_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCR576EV1_acq-HCP_run-02_T1w,0
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCR582GKJ_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCR582GKJ_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCR715LEY_acq-HCP_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCR715LEY_acq-VNav_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCR743RHQ_acq-HCP_run-01_T1w,1
T:/HBN/MRI/Site-CBIC_Derivatives_UZH/,sub-NDARCR743RHQ_acq-HCP_run-02_T1w,1
